鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,建案名稱_build case,棟及號_buildings,解約情形_termination type,來源資料夾_
中正區,房地(土地+建物),臺北市中正區水源路161-1號 共13筆,5.38,住,,,1130515,土地10建物1車位0,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,48.75,1,1,1,有,無,14320000,293744.0,,0.0,0,,RPQNMLPKNHJGFAA47CB,鼎吉水岸,A2棟0號,,113_03
松山區,房地(土地+建物),臺北市松山區吉祥里南京東路五段,9.41,商,,,1130512,土地4建物1車位0,十一層,24,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,,136.94,2,2,2,有,無,69590000,508179.0,,0.0,0,,RPRNMLPKNHJGFDA87CB,鐫萃,A8-11F號,,113_03
松山區,房地(土地+建物)+車位,臺北市松山區延壽街,20.4,住,,,1130511,土地1建物1車位1,十八層,21,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,166.37,3,2,2,有,無,60550000,429455.0,坡道平面,33.76,3600000,雨遮面積  3.98平方公尺,RPOOMLPKNHJGFDA67CB,鳴森苑,C棟C7-18F號,,113_03
士林區,房地(土地+建物)+車位,臺北市士林區富光里葫蘆街30巷25號,18.65,住,,,1130512,土地1建物1車位1,十層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,133.15,2,2,2,有,無,26700000,248002.0,坡道平面,36.78,2800000,,RPPNMLPKNHJGFEA77CB,合矩青澄,A1-10F號,,113_03
士林區,房地(土地+建物)+車位,臺北市士林區富光里葫蘆街30巷25號,22.47,住,,,1130512,土地1建物1車位1,十層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,152.95,3,2,2,有,無,31880000,249462.0,坡道平面,36.78,2900000,,RPQNMLPKNHJGFEA87CB,合矩青澄,A6-10F號,,113_03
北投區,房地(土地+建物)+車位,臺北市北投區建民里文林北路23巷,43.2,住,,,1130511,土地1建物1車位2,十五層,25,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,301.74,4,2,3,有,無,84000000,338638.0,坡道平面,75.54,7400000,,RPRNMLPKNHJGFEA97CB,柏鴻君臨,A2-15F號,,113_03
大安區,房地(土地+建物)+車位,臺北市大安區民輝里忠孝東路三段40號,10.0,商,,,1130513,土地3建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,,163.37,3,2,2,有,無,80680000,544704.0,坡道平面,22.78,4100000,,RPQNMLPKNHJGFFA97CB,永陞韶華-華年(工研館),A2-8F號,,113_03
大安區,房地(土地+建物)+車位,臺北市大安區民輝里忠孝東路三段10巷1號,30.64,住,,,1130513,土地5建物1車位2,三層,12,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,,251.89,0,0,0,無,無,113710000,544476.0,坡道平面,57.74,8000000,,RPSNMLPKNHJGFFA18CB,永陞韶華-韶光(大安館),C棟C3-3F號,,113_03
大安區,房地(土地+建物)+車位,臺北市大安區民輝里忠孝東路三段10巷1號,30.54,住,,,1130513,土地5建物1車位2,三層,12,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,,251.29,0,0,0,無,無,112430000,535417.0,坡道平面,57.74,8800000,,RPTNMLPKNHJGFFA28CB,永陞韶華-韶光(大安館),C棟C2-3F號,,113_03
北投區,房地(土地+建物)+車位,臺北市北投區懷德街66巷21號,21.84,住,,,1130512,土地4建物1車位1,二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,121.02,2,2,1,有,無,33780000,292783.0,其他,13.5,2300000,,RPPNMLQKNHJGFEA87CB,岳泰明德,A1棟2F號,,113_03
大同區,房地(土地+建物)+車位,臺北市大同區鄰江里延平北路四段17號,10.12,住,,,1130517,土地1建物1車位1,十層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,104.65,2,2,1,有,無,24200000,278090.0,升降機械,24.46,1900000,,RPPNMLRKNHJGFBA77DB,永豐泰雲川,B號,,113_03
中正區,房地(土地+建物),臺北市中正區水源路161-1號 共13筆,5.38,住,,,1130511,土地10建物1車位0,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,48.75,1,1,1,有,無,16060000,329436.0,,0.0,0,,RPPNMLSKNHJGFAA67CB,鼎吉水岸,A2棟0號,,113_03
大同區,房地(土地+建物)+車位,臺北市大同區鄰江里延平北路四段17號,10.85,住,,,1130518,土地1建物1車位1,十層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,110.47,2,2,2,有,無,25700000,276712.0,升降機械,24.46,1900000,,RPPNMLSKNHJGFBA87DB,永豐泰雲川,A號,,113_03
萬華區,房地(土地+建物)+車位,臺北市萬華區興義街17號,14.92,住,,,1130519,土地3建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,121.8,2,2,2,有,無,22600000,233016.0,升降平面,35.54,2500000,,RPPNMLTKNHJGFBA87CB,城西蒔光,D號,,113_03
北投區,房地(土地+建物)+車位,臺北市北投區文林北路75巷中正高中對面,37.18,住,,,1130517,土地1建物1車位1,二層,11,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,183.42,3,2,2,有,無,47770000,317719.0,坡道平面,41.88,2800000,,RPPNMLTKNHJGFEA28DB,璞真文學,1棟2C號,,113_03
南港區,房地(土地+建物)+車位,臺北市南港區昆陽街,22.63,住,,,1130518,土地6建物1車位1,二層,14,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,160.18,3,2,2,有,無,48900000,374969.0,坡道平面,38.57,3300000,,RPPNMLKLNHJGFDA27CB,豐琚,D/02F號,,113_03
南港區,房地(土地+建物)+車位,臺北市南港區昆陽街,17.19,住,,,1130517,土地6建物1車位1,十三層,14,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,130.87,2,2,1,有,無,42300000,422535.0,坡道平面,38.57,3300000,,RPRNMLKLNHJGFDA47CB,豐琚,F/13F號,,113_03
南港區,房地(土地+建物),臺北市南港區昆陽街,18.01,住,,,1130519,土地6建物1車位0,三層,14,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,96.74,2,2,1,有,無,35150000,363345.0,,0.0,0,,RPSNMLKLNHJGFDA57CB,豐琚,F/03F號,,113_03
南港區,房地(土地+建物)+車位,臺北市南港區昆陽街,14.84,住,,,1130519,土地6建物1車位1,九層,14,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,118.22,2,2,1,有,無,36400000,414313.0,坡道平面,38.57,3400000,,RPUNMLKLNHJGFDA77CB,豐琚,B/09F號,,113_03
南港區,房地(土地+建物)+車位,臺北市南港區三重里南港路一段20之1號,9.96,住,,,1130511,土地41建物1車位1,十三層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,108.74,2,2,1,有,無,33090000,394726.0,坡道平面,32.89,3150000,,RPWNMLKLNHJGFDA97CB,國協天玥,A棟A3-13F號,,113_03
南港區,房地(土地+建物),臺北市南港區三重里南港路一段20之1號,9.96,住,,,1130511,土地41建物1車位0,十層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,75.85,2,2,1,有,無,29530000,389321.0,,0.0,0,,RPPOMLKLNHJGFDA37CB,國協天玥,A棟A3-10F號,,113_03
南港區,房地(土地+建物)+車位,臺北市南港區三重里南港路一段20之1號,12.16,住,,,1130511,土地41建物1車位1,七層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,125.8,2,2,2,有,無,36400000,359488.0,坡道平面,32.89,3000000,,RPSOMLKLNHJGFDA67CB,國協天玥,A棟A1-07F號,,113_03
南港區,房地(土地+建物)+車位,臺北市南港區三重里南港路一段20之1號,12.21,住,,,1130511,土地41建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,126.31,2,2,2,有,無,37220000,363091.0,坡道平面,32.89,3300000,,RPOPMLKLNHJGFDA37CB,國協天玥,B棟B1-09F號,,113_03
南港區,房地(土地+建物)+車位,臺北市南港區昆陽街,14.58,住,,,1130518,土地6建物1車位1,八層,14,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,116.9,2,2,1,有,無,33600000,388740.0,坡道平面,38.57,3150000,,RPRPMLKLNHJGFDA67CB,豐琚,E/08F號,,113_03
松山區,房地(土地+建物)+車位,臺北市松山區延壽街,19.4,住,,,1130519,土地1建物1車位1,十七層,21,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,161.66,3,2,2,有,無,57700000,422205.0,坡道平面,33.76,3700000,雨遮面積  3.98平方公尺,RPUPMLKLNHJGFDA97CB,鳴森苑,A棟A2-17F號,,113_03
南港區,房地(土地+建物)+車位,臺北市南港區昆陽街,17.04,住,,,1130519,土地6建物1車位1,八層,14,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,130.22,2,2,1,有,無,40980000,410038.0,坡道平面,38.57,3400000,,RPVPMLKLNHJGFDA08CB,豐琚,C/08F號,,113_03
大同區,房地(土地+建物)+車位,臺北市大同區鄰江里延平北路四段17號,10.12,住,,,1130519,土地1建物1車位1,九層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,104.65,2,2,1,有,無,23500000,269360.0,升降機械,24.46,1900000,,RPPNMLKLNHJGFBA17DB,永豐泰雲川,B號,,113_03
北投區,房地(土地+建物)+車位,臺北市北投區三合街一段,30.5,住,,,1130511,土地1建物1車位1,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,125.35,2,1,1,有,無,31800000,266821.0,升降機械,13.29,1900000,,RPQNMLKLNHJGFEA57DB,永信方圓,A2-2F號,,113_03
北投區,房地(土地+建物)+車位,臺北市北投區三合街一段,37.2,住,,,1130512,土地1建物1車位1,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,149.89,3,2,2,有,無,38250000,266105.0,升降機械,13.29,1900000,,RPRNMLKLNHJGFEA67DB,永信方圓,A1-2F號,,113_03
中正區,房地(土地+建物)+車位,臺北市中正區愛國西路,8.34,商,,,1130511,土地1建物1車位1,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,120.12,3,2,2,有,無,44110000,394695.0,塔式車位,14.19,2300000,,RPWNMLLLNHJGFBA87CB,南風裡,C號,,113_03
大同區,房地(土地+建物)+車位,臺北市大同區建功里鄭州路83巷10號,8.99,商,,,1130516,土地20建物1車位1,二十五層,28,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,148.68,3,2,2,有,無,55100000,457050.0,坡道平面,37.97,4500000,,RPXNMLLLNHJGFBA97CB,國王雙子星,A01-25F號,,113_03
中山區,房地(土地+建物),臺北市中山區南京東路三段12號,4.74,商,,,1130518,土地6建物1車位0,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,54.91,1,1,1,有,無,22700000,413404.0,,0.0,0,,RPPNMLLLNHJGFCA27CB,南京阿曼,F-11F號,,113_03
中山區,房地(土地+建物)+車位,臺北市中山區中山北路二段183巷,25.3,商,,,1130519,土地12建物1車位1,三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,204.16,3,2,2,有,無,63400000,361237.0,坡道平面,36.68,2900000,,RPRNMLLLNHJGFCA47CB,耕青禾,C-03號,,113_03
中山區,房地(土地+建物),臺北市中山區遼寧街105巷36號,8.86,住,,,1130511,土地3建物1車位0,六層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,46.44,1,1,1,有,無,19950000,429587.0,,0.0,0,,RPVNMLLLNHJGFCA87CB,TWIN LINE,D-6F號,,113_03
中山區,房地(土地+建物)+車位,臺北市中山區遼寧街105巷36號,8.86,住,,,1130519,土地3建物1車位1,九層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,71.47,1,1,1,有,無,23400000,452196.0,塔式車位,25.03,2400000,,RPOOMLLLNHJGFCA27CB,TWIN LINE,D-9F號,,113_03
中山區,房地(土地+建物)+車位,臺北市中山區中山北路二段63號,32.29,商,,,1130520,土地3建物1車位3,十四層,23,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,,485.6,0,0,0,無,無,227400000,609581.0,坡道平面,130.11,10700000,,RPQOMLLLNHJGFCA47CB,國賓皇琚,B1號,,113_03
中山區,房地(土地+建物),臺北市中山區集英里錦西街4之1號,5.02,商,,,1130511,土地4建物1車位0,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,63.86,2,2,1,有,無,23000000,360163.0,,0.0,0,,RPUOMLLLNHJGFCA87CB,恆合中山,A5-10F號,,113_03
松山區,房地(土地+建物),臺北市松山區復興北路81巷18號旁,13.78,住,,,1130517,土地1建物1車位0,二層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,71.14,2,1,1,有,無,30000000,421704.0,,0.0,0,,RPUNMLLLNHJGFDA87CB,恆岳尚美,B-2F號,,113_03
士林區,房地(土地+建物)+車位,臺北市士林區天母東路105巷9弄6號,23.63,住,,,1130520,土地2建物1車位1,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,155.1,3,2,2,有,無,43350000,289830.0,其他,13.12,2200000,雨遮不計價,RPPNMLLLNHJGFEA47CB,天母桓琚,A1號,,113_03
