鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,建案名稱_build case,棟及號_buildings,來源資料夾_
新竹市,房地(土地+建物)+車位,新竹市新竹市東光段238-7地號K棟11樓,24.58,其他,,,1070924,土地1建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,177.08,4,2,2,有,無,12610000,82241,坡道平面,35.91,1000000,,RPRTNLSJJINFFAO27CB,瑞士花園,,107_04
新竹市,房地(土地+建物)+車位,新竹市新竹市東光段238-7地號K棟9樓,24.58,其他,,,1070915,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,177.08,4,2,2,有,無,12900000,82879,坡道平面,35.91,1200000,,RPSTNLSJJINFFAO37CB,瑞士花園,,107_04
新竹市,房地(土地+建物)+車位,新竹市新竹市東光段238-7地號K棟6樓,24.58,其他,,,1070915,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,177.08,4,2,2,有,無,12670000,81958,坡道平面,35.91,1100000,,RPTTNLSJJINFFAO47CB,瑞士花園,,107_04
新竹市,房地(土地+建物)+車位,新竹市新竹市東光段238-7地號K棟8樓,24.58,其他,,,1070915,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,177.08,4,2,2,有,無,12750000,82525,坡道平面,35.91,1100000,,RPUTNLSJJINFFAO57CB,瑞士花園,,107_04
新竹市,房地(土地+建物)+車位,新竹市新竹市東光段238-7地號K棟13樓,24.58,其他,,,1070924,土地1建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,177.08,4,2,2,有,無,12730000,81675,坡道平面,35.91,1200000,,RPVTNLSJJINFFAO67CB,瑞士花園,,107_04
新竹市,房地(土地+建物)+車位,新竹市新竹市東光段238-7地號F棟2樓,13.64,其他,,,1070912,土地1建物1車位1,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,113.42,2,2,1,有,無,7270000,78312,坡道平面,35.91,1200000,,RPROMLKLJINFFAO68CB,瑞士花園,,107_05
新竹市,房地(土地+建物)+車位,新竹市新竹市東光段238-7地號G棟8樓,22.25,其他,,,1070913,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,162.43,3,2,2,有,無,11570000,81963,坡道平面,35.91,1200000,,RPSOMLKLJINFFAO78CB,瑞士花園,,107_05
新竹市,房地(土地+建物)+車位,新竹市新竹市東光段238-7地號H棟3樓,24.0,其他,,,1070913,土地1建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,172.45,4,2,2,有,無,12090000,79757,坡道平面,35.91,1200000,,RPTOMLKLJINFFAO88CB,瑞士花園,,107_05
新竹市,房地(土地+建物)+車位,新竹市新竹市新竹市金雅段305地號,2278.4,住,鄉村區,乙種建築用地,1071019,土地1建物1車位1,四層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,129.68,3,2,2,有,無,9800000,84797,坡道平面,31.21,1450000,,RPOOMLSLJINFFAO56CB,昕未來,,107_05
新竹市,房地(土地+建物)+車位,新竹市新竹市新竹市金雅段305地號,2278.4,住,鄉村區,乙種建築用地,1070910,土地1建物1車位1,三層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,129.68,3,2,2,有,無,9800000,86321,坡道平面,31.21,1300000,,RPROMLSLJINFFAO86CB,昕未來,,107_05
新竹市,房地(土地+建物)+車位,新竹市新竹市新竹市水利路39巷A戶1樓,28.18,,特定農業區,甲種建築用地,1071214,土地2建物1車位1,一層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,135.39,2,2,1,有,無,7500000,70872,坡道平面,42.97,950000,,RPXNMLPLKINFFAO17CB,文清,,107_05
新竹市,房地(土地+建物)+車位,新竹市新竹市東區光復路一段335巷17弄15號2樓A-2,30.83,住,,,1070430,土地1建物1車位1,二層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,132.35,2,2,1,有,無,8000000,69365,坡道平面,36.48,1350000,,RPSOMLPKJHOFFAO76EB,璞舍,,107_05
新竹市,房地(土地+建物),新竹市新竹市新竹市東區光復路一段335巷17弄15號3樓A-3,30.74,住,,,1070430,土地1建物1車位0,三層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,95.86,2,2,1,有,無,7160000,74692,,0.0,0,,RPTOMLPKJHOFFAO86EB,璞舍,,107_05
新竹市,房地(土地+建物)+車位,新竹市新竹市新竹市東區光復路一段335巷17弄15號4樓A-4,30.79,住,,,1070419,土地1建物1車位1,四層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,125.09,2,2,1,有,無,8480000,74901,坡道平面,29.23,1300000,,RPUOMLPKJHOFFAO96EB,璞舍,,107_05
新竹市,房地(土地+建物)+車位,新竹市新竹市新竹市東區光復路一段335巷17弄15號5樓A-5,30.79,住,,,1061225,土地1建物1車位1,五層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,125.09,2,2,1,有,無,8700000,77196,坡道平面,29.23,1300000,,RPVOMLPKJHOFFAO07EB,璞舍,,107_05
新竹市,房地(土地+建物)+車位,新竹市新竹市東區光復路一段335巷17弄15號6樓A-6,30.79,住,,,1070419,土地1建物1車位1,六層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,125.09,2,2,1,有,無,8300000,73023,坡道平面,29.23,1300000,,RPOPMLPKJHOFFAO09EB,璞舍,,107_05
新竹市,房地(土地+建物)+車位,新竹市新竹市東區光復路一段335巷17弄17號2樓B-2,35.21,住,,,1061225,土地1建物1車位1,二層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,138.72,2,2,1,有,無,9560000,75441,坡道平面,29.23,1300000,,RPPPMLPKJHOFFAO56EB,璞舍,,107_05
新竹市,房地(土地+建物)+車位,新竹市新竹市東區光復路一段335巷17弄17號3樓B-3,35.16,住,,,1070208,土地1建物1車位1,三層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,138.71,2,2,1,有,無,9200000,73073,坡道平面,29.23,1200000,,RPQPMLPKJHOFFAO66EB,璞舍,,107_05
新竹市,房地(土地+建物),新竹市新竹市東區光復路一段335巷17弄17號4樓B-4,35.12,住,,,1070419,土地1建物1車位0,四層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,109.48,2,2,1,有,無,7780000,71063,,0.0,0,,RPRPMLPKJHOFFAO76EB,璞舍,,107_05
新竹市,房地(土地+建物)+車位,新竹市新竹市東區光復路一段335巷17弄17號5樓B-5,35.16,住,,,1061227,土地1建物1車位1,五層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,138.71,2,2,1,有,無,9320000,74169,坡道平面,29.23,1200000,,RPSPMLPKJHOFFAO86EB,璞舍,,107_05
新竹市,房地(土地+建物)+車位,新竹市新竹市東區光復路一段335巷17弄17號6樓B-6,35.16,住,,,1070208,土地1建物1車位1,六層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,138.71,2,2,1,有,無,9200000,72159,坡道平面,29.23,1300000,,RPTPMLPKJHOFFAO96EB,璞舍,,107_05
新竹市,房地(土地+建物),新竹市新竹市東區光復路一段335巷17弄19號2樓C-2,30.26,住,,,1070430,土地1建物1車位0,二層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,94.22,2,2,1,有,無,7770000,82467,,0.0,0,,RPUPMLPKJHOFFAO07EB,璞舍,,107_05
新竹市,房地(土地+建物)+車位,新竹市新竹市東區光復路一段335巷17弄19號3樓C-3,30.26,住,,,1070208,土地1建物1車位1,三層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,123.45,2,2,1,有,無,8500000,77478,坡道平面,29.23,1200000,,RPVPMLPKJHOFFAO17EB,璞舍,,107_05
新竹市,房地(土地+建物)+車位,新竹市新竹市東區光復路一段335巷17弄19號4樓C-4,30.26,住,,,1061225,土地1建物1車位1,四層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,123.45,2,2,1,有,無,8430000,76735,坡道平面,29.23,1200000,,RPWPMLPKJHOFFAO27EB,璞舍,,107_05
新竹市,房地(土地+建物)+車位,新竹市新竹市東區光復路一段335巷17弄19號5樓C-5,30.26,住,,,1061225,土地1建物1車位1,五層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,123.45,2,2,1,有,無,8600000,78540,坡道平面,29.23,1200000,,RPXPMLPKJHOFFAO37EB,璞舍,,107_05
新竹市,房地(土地+建物)+車位,新竹市新竹市東區光復路一段335巷17弄19號6樓C-6,30.26,住,,,1061231,土地1建物1車位1,六層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,122.35,2,2,1,有,無,8420000,76098,坡道平面,28.13,1250000,,RPOQMLPKJHOFFAO56EB,璞舍,,107_05
